sampno,chhwgt,cexphhwgt,hctfip
1372816,0.532380959,50.46820881,93
1372859,2.49628852,781.2295369,1
1372906,0.377136428,82.31134564,111
1372925,1.466126902,574.0155183,37
1372959,0.990812885,262.5668692,13
1372965,1.092578747,427.7645782,37
1373044,1.382457844,542.0161987,65
1373097,5.000000367,792.640801,107
1373118,0.417251921,91.0666923,111
1373235,1.253129591,490.6231724,37
1373249,0.554473702,121.0158265,111
1373283,1.168435,457.4636896,37
1373287,1.021017684,164.0353481,29
1373296,1.179387032,741.4208433,73
1373302,1.348340581,376.6939488,85
1373310,0.72107391,201.4507183,85
1373349,1.885696142,506.3270582,61
1373372,1.46374281,902.1961057,67
1373390,1.01266197,396.4756971,37
1373423,0.846249677,331.3222385,37
1373425,1.187862146,266.0291408,81
1373576,0.484202717,198.5418684,59
1373589,0.674341773,142.6449885,97
1373616,1.625904224,666.6837069,59
1373631,0.8967887,351.1091907,37
1373652,0.960892528,336.3547486,71
1373720,1.313338057,825.6290625,73
1373731,1.329417588,352.2976126,13
1373770,1.05658591,664.2220024,73
1373783,3.055020669,369.466332,79
1373907,0.827537047,339.3222415,59
1373948,1.418046282,555.1910753,37
1373956,1.414815466,554.7025568,65
1373977,1.106022859,175.3357561,107
1373993,0.691616866,183.2794848,13
1374043,1.17271428,459.1391061,37
1374149,1.146043964,706.3784665,67
1374197,1.811613695,221.5114256,53
1374214,0.80969575,332.0066189,59
1374221,0.408332389,142.9343387,71
1374265,1.4465677,404.1362451,85
1374293,2.134772782,835.802619,37
1374310,1.000228272,166.0427548,17
1374333,1.982190569,776.0638899,37
1374381,1.330452092,520.8963467,37
1374391,0.570155829,358.4280678,73
1374417,1.512733639,473.4197153,1
1374429,0.549446157,139.8677953,19
1374481,1.584813642,996.2920014,73
1374670,0.713421995,181.6097179,19
1374682,0.472816024,132.0934323,85
1374699,1.077508829,421.8644295,37
1374731,0.585213489,129.5399907,95
1374828,1.07059579,419.157848,37
1374906,1.031421183,404.3862831,65
1374970,1.79212723,93.93022328,15
1374984,1.323327274,447.2111384,77
1374997,0.321883912,131.9848713,59
1375075,2.103856212,564.9050786,61
1375089,1.399242579,386.7506497,89
1375108,1.183270205,144.6819875,53
1375193,1.767420382,385.7456854,111
1375234,0.988684883,221.4221496,81
1375379,0.241938593,94.72338746,37
1375464,1.984231714,439.2198105,95
1375495,0.606916925,180.1410829,99
1375498,2.378598611,605.499446,19
1375576,1.035893925,424.7566318,59
1375594,1.089137935,381.2462952,71
1375609,0.939656781,385.2956751,59
1375611,0.949008362,296.9982665,1
1375663,4.998635503,1272.459764,19
1375683,1.051025886,412.0726415,65
1375754,0.650892113,227.8409362,71
1375760,1.618767697,195.7695965,79
1375763,0.804639421,271.9234452,77
1375861,0.668039087,89.23635866,103
1375869,1.126799804,187.0542444,17
1375935,0.384508467,120.334396,1
1375998,1.107827406,434.3426469,65
1376026,0.684131198,231.198357,77
1376034,1.16954199,735.2317639,73
1376065,0.749159267,244.196678,83
1376082,2.578862892,807.0717174,1
1376158,0.875249762,342.6763023,37
1376205,1.80130716,705.2447245,37
1376222,0.986620802,404.5527428,59
1376287,5.000000121,803.2933938,29
1376336,0.835367934,327.0618369,37
1376411,0.360648257,112.8671901,1
1376414,0.666195152,217.153615,83
1376434,0.47241299,74.89075673,107
1376484,1.466409069,921.8570485,73
1376514,0.870741587,341.3891043,65
1376619,0.872659819,241.2031744,89
1376664,0.760696366,166.0246448,111
1376770,1.314954395,159.0271981,79
1376798,2.410964453,473.5685444,45
1376809,0.860626323,240.4383082,85
1376841,1.5552769,412.1506619,13
1376890,0.918931391,310.5477847,77
1376978,1.01698236,398.1672088,37
1377028,0.489465087,153.1812449,1
1377091,0.985321875,386.3122623,65
1377104,1.539885618,968.0480301,73
1377126,1.770176368,394.4574596,41
1377166,5.000000097,695.8605341,87
1377184,0.336155503,211.3239248,73
1377241,0.879735614,307.9462508,71
1377296,1.522781108,597.03233,65
1377325,0.596975039,375.2879462,73
1377382,0.298912981,184.2387373,67
1377450,4.303107818,845.2287644,45
1377476,0.727792476,284.9440759,37
1377489,0.764478764,92.45409294,79
1377531,1.45136058,912.3968263,73
1377697,1.856585609,472.6150737,19
1377883,1.899826693,301.1760082,107
1377901,0.593757157,207.8411827,71
1377926,1.39742114,489.1590087,71
1377940,0.538996553,117.6378845,111
1377952,1.553194483,411.5988181,13
1378022,0.914233502,204.7482983,81
1378024,1.433953872,400.6122446,85
1378032,1.533740834,518.3192378,77
1378121,0.666530673,260.9589586,37
1378212,0.563468363,157.4195167,85
1378253,1.580920338,149.8667756,93
1378272,1.340004572,525.3716686,65
1378379,1.234347355,483.2695832,37
1378418,0.870642711,294.2288922,77
1378431,1.110128484,697.8815049,73
1378466,1.10163188,291.9340656,13
1378510,1.004364531,393.2270977,37
1378520,4.999999945,336.3333333,63
1378611,4.678009525,751.5628113,29
1378680,1.116232938,437.0256268,37
1378728,3.166234874,387.1450092,53
1378758,1.769525436,1112.410943,73
1378789,0.640051488,178.8150013,85
1378893,3.27313648,833.2142784,19
1378939,0.714603675,279.780419,37
1378992,1.319561747,516.6325771,37
1378996,2.537780051,393.7081368,55
1378998,1.062697982,668.0643521,73
1379011,1.137446548,384.3937742,77
1379022,1.492975977,239.8595421,29
1379048,0.704041098,442.5949498,73
1379063,0.559549189,219.380812,65
1379135,0.689391544,116.5651616,23
1379189,1.798183289,288.8937444,29
1379230,1.092355785,673.2870886,67
1379261,1.235493059,506.6000078,59
1379270,2.584746554,729.0455856,113
1379284,0.555929783,217.6566856,37
1379294,1.402442054,237.1306786,23
1379302,0.828905624,100.2457115,79
1379382,1.320186526,829.9343475,73
1379388,0.57561045,128.9115525,81
1379449,0.732443551,229.222917,1
1379461,1.74206764,714.3152065,59
1379592,1.031205761,403.7359309,37
1379609,0.652190089,182.2062344,85
1379634,1.482527842,580.4367865,37
1379665,1.764032381,1108.957738,73
1379734,1.428365065,559.231068,37
1379741,0.755427692,295.7637688,37
1379781,0.644919831,201.3612562,75
1379944,0.767893119,250.3031825,83
1379981,0.974767417,399.6923961,59
1380031,1.189672797,251.6540859,97
1380079,0.894110778,279.8177148,1
1380091,0.555905904,227.9429523,59
1380114,0.640800633,108.3492103,23
1380172,0.563468363,157.4195167,85
1380199,1.384479045,292.8618771,97
1380266,0.718591218,251.5386077,71
1380323,1.156272939,726.8901847,73
1380332,1.953140996,413.152182,97
1380339,1.209702818,760.478841,73
1380355,0.149371739,38.02428245,19
1380361,1.247492273,272.2695555,111
1380435,0.563308079,175.8798798,75
1380468,0.704493082,276.2085397,65
1380477,1.090546668,292.8219845,61
1380522,1.144965914,154.9532818,39
1380524,1.331435048,837.005723,73
1380530,3.672506044,801.5372999,111
1380554,0.428118359,108.9824184,19
1380568,0.608331064,238.5065787,65
1380596,4.365655081,692.0792174,107
1380613,1.28703147,122.0069424,93
1380675,0.631885096,247.3945812,37
1380679,0.691616866,183.2794848,13
1380695,1.192812245,191.6356346,29
1380696,0.691616866,183.2794848,13
1380718,3.774895334,456.5261201,79
1380840,0.67577345,147.4899211,111
1380969,0.604303957,236.5960603,37
1380989,1.331435048,837.005723,73
1381027,1.391503554,470.2509353,77
1381042,0.641596075,216.8238474,77
1381067,1.074571599,336.2940885,1
1381077,0.754342396,208.5002386,89
1381107,0.453009309,177.3614366,37
1381132,1.060970101,234.8511433,95
1381149,1.901702366,642.6698039,77
1381189,0.763780402,118.5728729,47
1381218,0.598093674,132.3910853,95
1381234,1.052713871,661.7878479,73
1381277,0.949963708,132.208448,87
1381338,0.986488941,620.1555912,73
1381373,2.239445852,347.4249291,55
1381380,1.207876385,307.4787309,19
1381421,0.970603277,380.0089489,37
1381471,1.195313266,374.0809692,1
1381480,1.669321225,654.4858843,65
1381489,0.537908222,150.2786278,85
1381490,4.070824282,888.4716497,111
1381548,0.494574586,193.6350031,37
1381572,0.970685832,271.1862895,85
1381616,0.696813322,272.8151701,37
1381633,1.749239879,118.2578204,35
1381727,3.290392934,521.6199,107
1381774,1.099403754,291.3436088,13
1381785,1.53841801,391.6218769,19
1381787,1.688655318,661.1394664,37
1381817,0.889580165,245.8799581,89
1381834,1.330452092,520.8963467,37
1381840,0.842028016,183.775562,111
1381841,2.568703809,479.6901484,101
1381846,0.707761881,277.1017312,37
1381850,4.999999981,1057.66092,97
1381904,0.70459668,288.9119295,59
1381911,1.07059579,419.157848,37
1381944,0.419466263,130.9686097,75
1381965,1.31294797,362.8988196,89
1381968,3.891993105,616.9904611,107
1381973,0.976761438,382.4199815,37
1381978,1.154814427,711.7842502,67
1381980,1.143631346,447.752605,37
1382090,1.037880673,324.8114275,1
1382123,2.869238909,346.9983644,79
1382160,0.768086952,300.7201007,37
1382198,1.270655722,497.4849732,37
1382285,0.592358073,156.975759,13
1382297,0.917959239,286.6114771,75
1382320,0.659204101,184.165781,85
1382372,1.246818058,436.4412899,71
1382415,1.410738763,493.8207636,71
1382442,1.07869289,678.1195401,73
1382461,0.758868088,477.0618995,73
1382469,1.01698236,398.1672088,37
1382482,0.338296973,86.11735874,19
1382562,1.179507708,462.446133,65
1382572,2.041765446,246.9258549,79
1382580,0.829383589,280.2856,77
1382608,2.524066729,248.2296383,25
1382624,5.000000063,604.6871311,79
1382640,3.245329773,521.3903808,29
1382656,1.06648153,282.6191712,13
1382810,0.976710824,341.8918498,71
1382973,2.014663346,630.5018433,1
1382979,1.730486259,240.8354138,87
1383015,1.168435,457.4636896,37
1383031,0.863407279,338.0397536,37
1383058,3.040270466,371.7429643,53
1383059,0.555929783,217.6566856,37
1383088,1.250065745,512.5753733,59
1383089,1.555579135,339.5105915,111
1383120,1.215799811,476.6750716,65
1383127,3.470251653,482.9622243,87
1383151,1.230654624,384.2433571,75
1383249,1.392370804,303.8898021,111
1383323,0.834577372,326.7523172,37
1383357,0.649263967,254.1987273,37
1383410,0.486649805,190.5323064,37
1383473,1.020783663,400.2156614,65
1383494,0.955557413,253.2241173,13
1383544,1.472489183,248.9745357,23
1383582,1.031127031,273.2501769,13
1383583,1.03506169,323.9292088,1
1383619,1.276106119,802.2232302,73
1383649,1.270655722,497.4849732,37
1383670,1.055022167,178.3874933,23
1383682,1.009711717,299.6959789,99
1383691,1.07869289,678.1195401,73
1383699,1.337351207,840.7249128,73
1383755,1.656442034,393.2439054,7
1383787,1.194232353,750.7533437,73
1383839,0.656200681,204.8834399,75
1383847,0.885792131,346.803833,37
1383853,1.546682029,484.0440821,1
1383873,0.917453552,359.7033274,65
1383891,1.17271428,459.1391061,37
1383901,0.647285396,178.9096837,89
1383970,1.314106175,222.1944844,23
1383998,4.098209128,403.0388571,25
1384015,0.703849766,275.5700668,37
1384016,1.150498931,450.4413905,37
1384104,1.33862218,524.8296781,65
1384129,2.172495073,474.1546546,111
1384202,0.945586429,330.9969394,71
1384215,0.660256617,144.103318,111
1384290,1.309261124,823.066101,73
1384368,1.133556349,443.8080592,37
1384522,1.000567488,279.5345061,85
1384672,0.632535658,213.7619297,77
1384705,1.165614792,345.9701027,99
1384775,0.563468363,157.4195167,85
1384831,0.748989618,201.1107205,61
1384896,1.197482486,373.8861266,75
1384910,1.466126902,574.0155183,37
1384916,1.094923976,356.9024763,83
1385036,1.219182791,477.3323788,37
1385092,2.787085745,738.5818142,13
1385139,1.118609341,236.6218778,97
1385157,1.125719104,245.6921352,111
1385176,1.03474609,405.1220342,37
1385179,0.904341006,316.5592227,71
1385180,1.900765136,1171.560258,67
1385251,3.796953776,459.1938113,79
1385415,0.389689667,87.27343293,81
1385426,1.202112155,471.3085926,65
1385438,4.341037286,697.4252978,29
1385493,1.238075039,274.0542248,95
1385643,0.528930222,87.80498773,17
1385645,1.347189425,399.8638887,99
1385706,0.698814958,286.5411996,59
1385729,0.46319724,78.31929717,23
1385852,1.207340309,758.9936515,73
1385912,1.38020163,541.1316114,65
1385920,0.800246619,313.3111992,37
1385973,1.216287848,411.0377558,77
1386040,0.986415077,386.7408706,65
1386075,0.637277724,176.1435632,89
1386091,0.6119132,155.7694946,19
1386144,0.49571865,194.3549596,65
1386214,0.341681467,111.3748209,83
1386234,1.154267416,473.2943479,59
1386284,0.99558945,348.5002012,71
1386463,0.826474753,324.0335363,65
1386466,1.079503705,442.6383308,59
1386504,0.610909233,199.1325634,83
1386712,0.555929783,217.6566856,37
1386724,0.673277383,210.7064843,1
1386726,1.674494006,375.0133826,81
1386768,0.14226693,16.35848499,109
1386843,0.595198101,233.030951,37
1386891,1.188452603,352.7486711,99
1386904,0.828438991,339.6920736,59
1386948,1.291037837,811.6100446,73
1386987,1.116232938,437.0256268,37
1387013,1.596242884,156.9826935,25
1387028,1.463440008,326.1058267,41
1387032,0.784567322,132.6578742,23
1387194,1.170286556,721.3206894,67
1387303,0.409301591,160.2490649,37
1387343,0.733705016,117.8760757,29
1387359,0.70864287,277.835535,65
1387364,1.315477998,515.7556067,65
1387494,1.772860437,553.5345439,75
1387556,0.220843752,138.8332721,73
1387607,3.196230585,386.5438956,79
1387614,0.316608507,199.0357191,73
1387620,1.006834068,394.7464847,65
1387622,0.318627511,200.3049644,73
1387649,0.444007124,173.836916,37
1387676,0.82471128,508.3210655,67
1387695,1.173285222,459.3626403,37
1387708,0.875249762,342.6763023,37
1387802,1.234347355,483.2695832,37
1387819,1.502702503,588.3355357,37
1387848,0.647285396,178.9096837,89
1387881,1.01698236,398.1672088,37
1387955,1.672339145,1030.767054,67
1388089,1.375811766,538.6554893,37
1388105,0.923670485,378.7406749,59
1388153,1.121691543,459.9369784,59
1388197,2.219573853,356.5937941,29
1388207,1.981392511,525.0719243,13
1388289,0.995822592,408.3258333,59
1388382,1.600111496,626.4729393,37
1388458,1.158870837,453.7191446,37
1388495,2.811768801,436.2144212,55
1388517,2.591955069,438.2584385,23
1388544,1.262523948,494.3012352,37
1388570,1.458011956,597.8413742,59
1388582,0.675657013,264.9028667,65
1388584,1.38020163,541.1316114,65
1388600,1.618767697,195.7695965,79
1388678,0.91469262,232.8454546,19
1388702,2.000301326,241.9112909,79
1388769,0.714720223,293.062974,59
1388787,0.795631596,248.4175086,75
1388854,0.322598366,202.8012397,73
1388967,1.05583144,650.774854,67
1388986,1.381306094,540.8066194,37
1388987,1.381306094,540.8066194,37
1388999,1.466126902,574.0155183,37
1389002,0.689088112,145.7643138,97
1389006,1.319561747,516.6325771,37
1389029,0.656790539,229.9056453,71
1389059,0.824727577,183.7782669,41
1389092,4.999999812,830.0242718,17
1389120,1.613211421,631.6017998,37
1389143,1.07869289,678.1195401,73
1389150,1.341600664,469.619381,71
1389158,1.463515565,572.9931322,37
1389187,1.394435805,876.6111056,73
1389290,2.085134666,352.5631574,23
1389293,0.985321875,386.3122623,65
1389294,5.000000063,604.6871311,79
1389314,0.915019131,170.8743769,101
1389315,1.228519639,415.1714221,77
1389390,1.675011499,265.5364718,107
1389399,5.000000367,792.640801,107
1389408,1.306209453,457.2308968,71
1389476,0.45154353,283.8625283,73
1389548,0.416995848,145.9669314,71
1389584,1.472688283,311.5209699,97
1389622,0.813998021,501.7178154,67
1389629,0.574843042,97.19682905,23
1389630,1.315477998,515.7556067,65
1389635,0.615644758,192.2207938,75
1389689,1.265725706,495.554782,37
1389710,0.389386112,152.45179,37
1389733,0.956567745,187.8917766,45
1389786,1.452036181,912.8215419,73
1389826,1.54509719,431.6630162,85
1389838,0.572812209,126.7949041,95
1389845,0.465069913,162.7949735,71
1389848,5.00000052,1114.175705,41
1389894,2.152309677,842.6686344,37
1389961,0.739289172,289.4452429,37
1390008,0.795631596,248.4175086,75
1390010,1.46572149,324.4449278,95
1390030,1.043962344,309.8620246,99
1390056,1.161203547,406.4724365,71
1390062,0.820789791,321.3542269,37
1390098,1.24413334,173.1486548,87
1390116,0.970603277,380.0089489,37
1390164,0.636939858,261.1700117,59
1390229,0.953207013,161.1721678,23
1390288,0.941572472,239.6880279,19
1390363,1.87108132,310.6085937,17
1390386,1.985936136,621.5114783,1
1390468,1.82045373,508.5910149,85
1390492,0.858251597,336.0212097,37
1390516,0.885997372,346.8841884,37
1390521,1.055562488,413.8512935,65
1390543,1.033371137,323.4001392,1
1390562,1.187491616,387.0759136,83
1390572,2.152309677,842.6686344,37
1390660,1.635773616,640.4353118,37
1390732,0.852649053,525.5408599,67
1390774,1.05916829,298.7457185,113
1390775,0.8850046,346.9811619,65
1390801,0.396398104,124.0553346,1
1390895,1.905943532,537.5845132,113
1390902,0.821572201,179.3110088,111
1390913,1.079904769,240.6407064,41
1390928,1.037091971,350.4794995,77
1390945,0.366671906,102.4393171,85
1390974,1.579893979,993.1992586,73
1390992,3.676845198,802.4843355,111
1391048,0.582747858,203.9874424,71
1391052,1.242761216,199.6603702,29
1391093,2.591955069,438.2584385,23
1391144,0.845630132,296.0078283,71
1391281,1.563894094,191.222009,53
1391361,0.89011663,211.3161418,7
1391380,1.502305308,419.7079928,85
1391383,0.807121682,316.0029123,37
1391384,1.012653553,396.4724018,37
1391426,2.485599142,412.6215392,17
1391452,0.942007788,329.7442572,71
1391576,0.917453552,359.7033274,65
