sampno,perno,cperwgt,cexpperwgt,hctfip
1392317,2,1.100748025,452.1335339,71
1392382,1,0.507145311,161.7085401,113
1392411,1,0.546055464,160.3445543,13
1392411,2,0.762935065,224.0294092,13
1392411,3,1.358675678,398.9635859,13
1392411,4,1.273221516,373.870696,13
1392422,1,0.187877193,123.2854695,73
1392422,2,0.618744005,406.0213165,73
1392422,3,2.542780719,1668.578875,73
1392422,4,2.124008159,1393.779306,73
1392422,5,2.158370246,1416.32779,73
1392422,6,2.158370246,1416.32779,73
1392440,1,0.741848542,291.0418649,77
1392447,1,0.920078459,596.7653272,67
1392447,2,0.933607778,605.5404795,67
1392468,1,0.976975358,450.0365556,37
1392468,2,1.918476582,883.732211,37
1392468,3,1.304026537,600.6902903,37
1392468,4,3.019196068,1390.770594,37
1392574,1,0.659878715,282.9248811,65
1392574,2,0.955260307,409.5705811,65
1392574,3,1.219536156,522.8796053,65
1392574,4,0.687278283,294.6725239,65
1392579,1,0.877278899,212.3209366,111
1392579,2,0.887206683,214.7236804,111
1392647,1,1.398410299,462.8211158,99
1392647,2,0.481924717,159.4989221,99
1392647,3,1.095388894,362.5324488,99
1392647,4,1.095388894,362.5324488,99
1392666,1,0.451185786,292.6402964,67
1392666,2,0.457775275,296.9142568,67
1392691,1,1.743650865,1144.187927,73
1392691,2,1.525923056,1001.31441,73
1392691,3,1.456611938,955.8322864,73
1392693,1,0.299519703,69.9096143,97
1392693,2,0.818858129,191.1261778,97
1392726,1,0.572802884,245.5908704,65
1392726,2,0.647295785,277.529914,65
1392726,3,0.41282207,176.9986398,65
1392745,1,1.50890279,990.1456706,73
1392745,2,1.533302482,1006.156808,73
1392751,1,1.52073699,700.5163758,37
1392824,1,1.879843483,865.9361563,37
1392824,2,1.580306913,727.9568255,37
1392861,1,0.862380599,397.2493178,37
1392870,1,1.699205966,1115.023076,73
1392870,2,1.428486842,937.3765304,73
1392870,3,1.174419235,770.6567506,73
1392872,1,0.918281178,365.2502681,83
1392872,2,0.964599026,383.6733904,83
1392872,3,0.798344325,317.5448718,83
1392872,4,0.838490675,333.513254,83
1392872,5,0.798344325,317.5448718,83
1392880,1,1.51753094,248.1573674,87
1392881,1,0.485179434,190.345494,77
1392881,2,1.290395746,506.247789,77
1392881,3,1.049169823,411.6100854,77
1392881,4,1.049169823,411.6100854,77
1392915,1,0.762599395,198.5382706,95
1392915,2,0.836460991,217.7677029,95
1392915,3,2.235979924,582.124232,95
1392915,4,1.098139692,285.8942149,95
1393021,1,1.566167985,721.4438316,37
1393021,2,0.862104411,397.1220939,37
1393021,3,1.874122131,863.3006574,37
1393039,1,0.230362654,94.62172846,71
1393039,2,0.224689098,92.291309,71
1393067,1,0.294988545,137.6114322,59
1393067,2,0.311025313,145.0925452,59
1393067,3,0.928268884,433.0351563,59
1393067,4,0.359243144,167.586045,59
1393067,5,0.774056806,361.0956,59
1393067,6,0.733608886,342.2267447,59
1393101,1,5.003906821,2334.310251,59
1393101,2,1.460247223,681.2017459,59
1393132,1,5.000000003,306.978022,21
1393132,2,5.000000003,306.978022,21
1393186,1,1.137529253,737.8044884,67
1393207,1,1.475436307,956.971899,67
1393207,2,1.173676691,761.2498124,67
1393207,3,1.190959382,772.4594117,67
1393214,1,1.168876546,410.1577383,75
1393214,2,1.165325702,408.9117502,75
1393222,1,0.326503866,214.2526287,73
1393222,2,0.702754587,461.1492645,73
1393222,3,1.60794894,1055.139994,73
1393222,4,2.666863997,1750.002623,73
1393228,1,1.701268512,698.7980239,71
1393228,2,0.396419733,162.8298672,71
1393267,1,1.292962782,253.9814221,107
1393267,2,1.121316869,220.2643858,107
1393271,1,1.790228816,824.6558152,37
1393271,2,1.146560267,528.1546041,37
1393271,3,2.81725862,1297.749586,37
1393274,1,1.693430022,780.0661584,37
1393274,2,2.724210314,1254.887563,37
1393274,3,1.096751047,505.2103509,37
1393318,1,0.644675356,189.3034488,13
1393318,2,1.075173086,315.7154549,13
1393318,3,0.606423265,178.071047,13
1393435,1,0.218242108,143.2110004,73
1393435,2,0.232599605,152.6324252,73
1393435,3,0.411215359,269.8405158,73
1393435,4,0.404699608,265.5648644,73
1393519,1,0.747891987,490.7685356,73
1393519,2,0.635084061,416.743701,73
1393533,1,0.536351147,247.0662346,37
1393533,2,1.385343147,638.1481921,37
1393533,3,0.804825719,370.7370829,37
1393533,4,1.164718853,536.5192239,37
1393533,5,1.219903587,561.9396681,37
1393533,6,1.164718853,536.5192239,37
1393605,1,1.664938083,402.951916,111
1393605,2,2.561208169,619.8691408,111
1393605,3,0.935344751,226.3741598,111
1393605,4,4.999999439,1210.110679,111
1393607,1,0.667938192,167.9567658,81
1393607,2,0.51056101,128.3833998,81
1393621,1,0.479989428,314.9702266,73
1393621,2,1.210761761,794.504804,73
1393644,1,3.574705634,1667.591405,59
1393644,2,3.773273088,1760.222635,59
1393644,3,1.473632144,687.4457785,59
1393644,4,1.473632144,687.4457785,59
1393653,1,0.653456118,301.0097831,37
1393653,2,0.821300044,378.3258604,37
1393653,3,1.487039125,684.9937008,37
1393653,4,1.487039125,684.9937008,37
1393676,1,0.589886308,231.4240728,77
1393676,2,0.592493395,232.446885,77
1393676,3,1.283022923,503.355285,77
1393686,1,2.257463281,967.8938205,65
1393686,2,0.459344918,196.9454438,65
1393686,3,1.015847031,435.5473121,65
1393686,4,1.411133869,605.0276714,65
1393686,5,1.412214408,605.4909553,65
1393705,1,2.287074242,1053.524028,37
1393705,2,0.809155014,372.7313413,37
1393705,3,0.884343021,407.3661468,37
1393705,4,1.922551861,885.6094583,37
1393705,5,1.922551861,885.6094583,37
1393769,1,4.9999998,944.6081387,47
1393769,2,3.012364715,569.100868,47
1393777,1,0.2004642,85.94959754,65
1393777,2,0.586891483,251.6313972,65
1393780,1,0.568602772,102.2393972,23
1393780,2,0.549091903,98.73118457,23
1393791,1,0.9168802,149.93472,87
1393791,2,0.460577331,75.31685511,87
1393791,3,0.843594103,137.9504604,87
1393794,1,1.074512014,427.3917518,83
1393794,2,0.556204243,221.232618,83
1393794,3,0.508509061,202.2616549,83
1393794,4,0.484511374,192.7164724,83
1393797,1,3.412026287,456.6251947,109
1393797,2,3.992164781,534.2640611,109
1393814,1,1.77296283,622.1310768,75
1393814,2,1.49228392,523.6410977,75
1393824,1,3.062819454,1410.865388,37
1393824,2,1.397667659,643.8253884,37
1393946,1,0.080893267,28.38537534,75
1394028,1,0.438624683,172.0811439,77
1394028,2,0.573009249,224.8028688,77
1394028,3,1.339282256,525.4269346,77
1394103,1,2.645891198,784.296586,85
1394103,2,2.562823528,759.6736196,85
1394103,3,2.174145358,644.4614135,85
1394103,4,2.105978283,624.2552901,85
1394242,1,1.626568436,749.2668578,37
1394242,2,1.703688677,784.791733,37
1394242,3,0.989499798,455.8058473,37
1394242,4,1.367449453,629.9055927,37
1394321,1,0.305636591,125.5405861,71
1394321,2,0.318764482,130.9328826,71
1394321,3,1.331137177,546.7661466,71
1394321,4,1.365230488,560.7700139,71
1394321,5,0.761157915,312.6465008,71
1394321,6,0.761157915,312.6465008,71
1394351,1,0.554967468,162.9614886,13
1394351,2,0.520350472,152.7965014,13
1394396,1,0.320068519,19.89666142,15
1394396,2,1.926763455,119.7748537,15
1394396,3,1.427395607,88.73227257,15
1394398,1,0.466959172,215.1013286,37
1394398,2,0.445914014,205.4070302,37
1394432,1,1.732638618,107.7073247,15
1394432,2,0.744631929,46.2891177,15
1394445,1,0.345373837,226.6351496,73
1394445,2,0.350928733,230.280286,73
1394447,1,0.554174934,77.46111386,79
1394559,1,1.540482501,270.6463999,55
1394559,2,2.752834113,483.6436909,55
1394559,3,1.912656466,336.0334094,55
1394585,1,1.608139744,740.7778156,37
1394585,2,2.259036499,1040.608647,37
1394585,3,0.83404349,384.1960357,37
1394585,4,1.989047178,916.2400402,37
1394595,1,2.268197057,799.8926012,1
1394612,1,1.136997363,467.0229917,71
1394612,2,0.717998506,294.9187229,71
1394612,3,0.618272519,253.9561578,71
1394612,4,0.60288479,247.63563,71
1394614,1,0.852085436,392.5069261,37
1394614,2,0.813578102,374.7688045,37
1394614,3,1.279435712,589.3627065,37
1394614,4,1.279435712,589.3627065,37
1394649,1,0.257119606,102.2704235,83
1394649,2,0.123820147,49.24999324,83
1394732,1,0.501196045,98.45177767,107
1394732,2,0.856757029,168.2959259,107
1394795,1,0.146455011,62.79300358,65
1394795,2,0.427567416,183.3207492,65
1394795,3,0.202271763,86.72459521,65
1394795,4,0.202271763,86.72459521,65
1394795,5,0.202271763,86.72459521,65
1394809,1,1.130347982,184.842478,87
1394835,1,2.056321597,725.1735145,1
1394869,1,1.093022694,152.7798356,79
1394869,2,1.830385862,255.8465186,79
1394893,1,0.136084519,62.68633881,37
1394893,2,0.381738792,175.8451837,37
1394893,3,1.045103152,481.4191257,37
1394974,1,0.818397499,376.9888243,37
1394974,2,0.781417625,359.9543155,37
1394974,3,0.657167658,302.7194768,37
1394974,4,0.68824629,317.0356217,37
1394991,1,1.479600423,690.229966,59
1395035,1,1.099096675,281.7127539,7
1395035,2,1.087151875,278.6511464,7
1395035,3,1.763946168,452.1223146,7
1395035,4,2.036932086,522.0921512,7
1395035,5,2.036932086,522.0921512,7
1395042,1,1.04574146,429.5395233,71
1395042,2,0.552237305,226.8321164,71
1395054,1,0.095098728,28.18921955,85
1395054,2,0.08091149,23.98383016,85
1395054,3,0.08091149,23.98383016,85
1395084,1,1.707131877,602.0297723,1
1395219,1,1.23960191,571.0135567,37
1395219,2,1.108676972,510.7039412,37
1395237,1,2.959781584,1363.401747,37
1395237,2,1.606637941,740.0860207,37
1395237,3,0.417675227,192.3990395,37
1395237,4,1.350699463,622.1898321,37
1395252,1,4.99999996,282.2530864,43
1395252,2,4.99999996,282.2530864,43
1395288,1,2.530703759,1180.567093,59
1395288,2,0.668409945,311.8115991,59
1395288,3,2.530703759,1180.567093,59
1395385,1,4.133063531,967.4987069,41
1395385,2,4.133063531,967.4987069,41
1395385,3,3.746359559,876.9761223,41
1395385,4,3.746359559,876.9761223,41
1395393,1,0.818807123,377.1775145,37
1395393,2,0.934623193,430.5273407,37
1395404,1,1.046702533,678.8940372,67
1395404,2,0.363753418,235.9314309,67
1395404,3,0.820922645,532.4526036,67
1395416,1,1.796715149,630.4657445,75
1395416,2,1.701241675,596.9641878,75
1395452,1,0.310600616,92.06841267,85
1395452,2,0.750272225,222.3961233,85
1395452,4,0.638213654,189.1796573,85
1395473,1,0.934952862,436.1532154,59
1395473,2,0.98660646,460.2494921,59
1395521,1,0.193924559,125.779983,67
1395521,2,0.920307562,596.9139239,67
1395574,1,0.64994911,278.6675349,65
1395576,1,2.102760298,418.7516785,29
1395576,2,1.965887337,391.494277,29
1395576,3,1.552260511,309.1230586,29
1395576,4,3.917325709,780.1111319,29
1395579,1,0.76131396,350.6937095,37
1395579,2,0.396997586,182.8740356,37
1395599,1,0.459367167,301.437849,73
1395599,2,1.183218578,776.4309006,73
1395599,3,1.910521141,1253.688607,73
1395644,1,3.027679666,1412.405133,59
1395644,2,0.951515653,443.879717,59
1395644,3,1.004091044,468.4060075,59
1395644,4,0.729109721,340.1278953,59
1395644,5,3.195802718,1490.834125,59
1395644,6,4.15654202,1939.016651,59
1395644,7,1.43867647,671.1390425,59
1395644,8,1.162169731,542.1493273,59
1395658,1,1.314635939,539.9882438,71
1395658,2,1.281809634,526.5048009,71
1395715,1,1.739869977,1128.484278,67
1395715,2,0.602053402,390.4934323,67
1395715,3,0.541197189,351.0219309,67
1395715,4,1.249638704,810.5189758,67
1395752,1,0.766563496,225.094867,13
1395752,2,0.815344959,239.4191298,13
1395752,3,3.649606319,1071.675932,13
1395752,4,0.689651491,202.5103092,13
1395754,1,0.533022716,349.7707988,73
1395754,2,0.524565587,344.2212103,73
1395789,1,0.697295339,325.2865642,59
1395789,2,0.975322924,454.9857505,59
1395789,3,1.484962192,692.731218,59
1395848,1,2.549606225,596.8310691,41
1395848,2,3.091637801,723.7139116,41
1395848,3,2.295071559,537.2476734,41
1395848,4,2.295071559,537.2476734,41
1395854,1,0.353062905,104.6551087,85
1395854,2,0.20666443,61.25958893,85
1395868,1,1.686409388,692.6946212,71
1395868,2,1.063783841,436.9504523,71
1395868,3,2.540956055,1043.700661,71
1395868,4,2.540956055,1043.700661,71
1395868,5,0.866699492,355.9978264,71
1395902,1,0.484922395,96.56928909,29
1395902,2,0.456679931,90.94497726,29
1395902,3,0.937040888,186.6058842,29
1395970,1,1.159074205,280.5216461,111
1395970,2,1.145871296,277.3262496,111
1396152,1,0.814810104,375.3363171,37
1396152,2,2.412346124,1111.229604,37
1396152,3,0.509731049,234.8038809,37
1396152,4,0.73720455,339.587886,37
1396172,1,0.57572029,265.2013425,37
1396172,2,0.369409346,170.1657145,37
1396172,3,1.487358117,685.1406422,37
1396172,4,1.309711023,603.3088071,37
1396202,1,1.662898709,388.1300839,97
1396202,2,1.608627099,375.4627792,97
1396202,3,0.783696324,182.919211,97
1396202,4,0.783696324,182.919211,97
1396202,5,0.783696324,182.919211,97
1396205,1,1.003938906,228.1945905,101
1396205,2,0.371588478,84.46179348,101
1396205,3,0.347921902,79.08239791,101
1396228,1,0.149204752,59.34682847,83
1396228,2,0.314523209,125.1029524,83
1396228,3,0.317625381,126.3368547,83
1396228,4,0.317625381,126.3368547,83
1396228,5,0.288251181,114.6531409,83
1396228,6,0.380542327,151.362339,83
1396342,1,0.770055359,330.1634316,65
1396342,2,0.847012807,363.1591571,65
1396342,3,1.875355703,804.0641068,65
1396427,1,4.804174908,2213.008047,37
1396427,2,2.767944508,1275.0334,37
1396427,3,2.326684934,1071.770404,37
1396427,4,2.221317153,1023.233506,37
1396429,1,0.511330137,169.231008,99
1396429,2,0.172222151,56.99904246,99
1396429,3,0.790590235,261.6555779,99
1396432,1,0.45033165,133.4875659,85
1396432,2,1.098548005,325.6322294,85
1396432,3,0.43401011,128.6495255,85
1396432,4,0.393370004,116.6029622,85
1396497,1,0.635487313,190.8684412,89
1396497,2,0.38907123,116.8574377,89
1396497,3,0.55604603,167.0082735,89
1396513,1,1.96177432,510.7364146,95
1396513,2,1.784073326,464.4730053,95
1396513,3,4.259912031,1109.043061,95
1396513,4,3.417264337,889.6646865,95
1396543,1,0.900606011,590.9798486,73
1396562,1,0.556583052,139.9558976,81
1396562,2,0.549727691,138.2320791,81
1396562,3,1.373937105,345.4841109,81
1396571,1,1.562831054,670.0682721,65
1396571,2,0.508082362,217.8417619,65
1396611,1,2.937660014,685.6666742,97
1396611,2,1.447978791,337.9665438,97
1396611,3,2.530032288,590.524028,97
1396611,4,2.61549519,610.471559,97
1396621,1,2.568220724,1198.068665,59
1396621,2,4.661916379,2174.772549,59
1396621,3,0.93480289,436.0832538,59
1396621,4,2.027106628,945.6402668,59
1396628,1,0.334598526,80.9802589,111
1396643,1,0.223101014,56.09998816,81
1396643,2,0.597392943,150.2177713,81
1396708,1,2.781871567,372.2927489,109
1396708,2,3.847345703,514.8831905,109
1396708,3,3.150166551,421.5809885,109
1396708,4,4.620767615,618.3888207,109
1396752,1,1.176515194,772.0321238,73
1396752,2,1.157802015,759.7524904,73
1396752,3,0.982966508,645.0250063,73
1396752,4,0.982966508,645.0250063,73
1396825,1,1.984382307,914.0912015,37
1396825,2,2.078496888,957.4443951,37
1396825,3,3.656227585,1684.214505,37
1396825,4,1.348792995,621.3116317,37
1396895,1,0.45601067,90.81169825,29
1396895,2,0.645199297,128.4874405,29
1396895,3,1.192964677,237.5715205,29
1396945,1,1.376676054,408.0751054,85
1396945,2,1.421055998,421.2302338,85
1396945,3,1.16901987,346.5215402,85
1396945,4,1.132600756,335.7261656,85
1396989,1,0.526332882,345.3809138,73
1396990,1,2.328375218,956.3828341,71
1396990,2,1.226540882,503.8030967,71
1397012,1,2.525411825,1163.312493,37
1397012,2,2.026729708,933.5982218,37
1397012,3,2.026729708,933.5982218,37
1397035,1,1.187304969,418.7098545,1
1397035,2,1.179280218,415.8798805,1
1397035,3,0.785869396,277.1413152,1
1397035,4,0.967284187,341.1182738,1
1397035,5,0.967284187,341.1182738,1
1397044,1,0.66550424,197.2691484,85
1397044,2,0.515808249,152.8961768,85
1397048,1,0.508704067,179.3973844,1
1397112,1,1.690470188,1109.290637,73
1397112,2,0.829795698,544.5139495,73
1397112,3,1.389728387,911.943138,73
1397112,4,1.389728387,911.943138,73
1397163,1,2.254165526,368.6170526,87
1397163,2,2.218410615,362.7701574,87
1397163,3,2.003514782,327.6288743,87
1397163,4,2.003514782,327.6288743,87
1397199,1,0.423312001,140.1003215,99
1397199,2,0.415391936,137.4790787,99
1397200,1,1.434855691,263.5027893,17
1397200,2,3.26988665,600.4954075,17
1397200,5,2.946923107,541.1850568,17
1397200,6,2.746286577,504.3393407,17
1397206,1,3.224679105,2116.04225,73
1397206,2,0.589650286,386.9299475,73
1397206,3,1.495688627,981.4745047,73
1397218,1,1.388199164,407.632907,13
1397218,2,1.304817883,383.1487011,13
1397218,3,0.761110061,223.493512,13
1397218,4,1.2227704,359.056154,13
1397264,1,0.559799806,165.9361795,85
1397264,2,1.263764806,374.6058885,85
1397270,1,0.692631952,319.0558447,37
1397270,2,2.049793436,944.2223594,37
1397283,1,0.281965959,129.8855575,37
1397370,1,1.467432728,575.7029011,77
1397370,2,2.322004507,910.9683226,77
1397395,1,0.479929264,221.0759067,37
1397395,2,1.359368035,626.1829464,37
1397395,3,1.091196069,502.651491,37
1397425,1,0.745571939,296.5544292,83
1397425,2,0.709972853,282.3947405,83
1397425,3,0.824962656,328.1324267,83
1397426,1,0.932180795,429.4022676,37
1397426,2,2.411033483,1110.624946,37
1397426,3,2.122855575,977.8778997,37
1397495,1,1.272400277,545.545248,65
1397495,2,0.561160801,240.5992939,65
1397544,1,0.448676498,206.6795486,37
1397544,2,0.469852861,216.4342851,37
1397544,3,0.588403666,271.0438466,37
1397558,1,0.276141668,113.4255121,71
1397558,2,1.826067032,750.0591612,71
1397558,3,1.01729734,417.8560679,71
1397605,1,0.542513683,249.9049617,37
1397605,2,0.518042775,238.6326169,37
1397605,3,0.566085868,260.7633164,37
1397719,1,4.484306922,424.5840561,93
1397719,2,5.000000047,473.4110169,93
1397742,1,1.419578438,583.0934978,71
1397742,2,1.455943414,598.030454,71
1397742,3,2.193921228,901.1557011,71
1397742,4,2.138609357,878.4362856,71
1397839,1,0.668217676,286.5002344,65
1397839,2,0.667707814,286.2816299,65
1397839,3,0.581321214,249.2431285,65
1397842,1,0.849646724,551.0831172,67
1397842,2,0.967040328,627.2249195,67
1397842,3,0.547654406,355.2100991,67
1397842,4,0.780984396,506.5485493,67
1397889,1,1.436240787,661.5938175,37
1397889,2,1.569901735,723.1637561,37
1397889,3,1.018993583,469.3919437,37
1397889,4,2.761048873,1271.856976,37
1397889,5,0.407498142,187.7110395,37
1397916,1,0.518122679,339.9933584,73
1397916,2,1.081581943,709.736694,73
1397916,3,0.903682655,592.9987502,73
1397916,4,0.903682655,592.9987502,73
1397993,1,0.59942482,279.6302074,59
1397993,2,2.623218776,1223.725121,59
1397993,3,5.000000171,2332.487809,59
1398015,1,0.268643898,125.3217192,59
1398155,1,2.115243137,295.6631188,79
1398155,2,2.150651964,300.6124714,79
1398175,1,0.251197261,115.7121819,37
1398296,1,0.612770854,285.8560993,59
1398296,2,0.196034965,91.44983026,59
1398296,3,0.219184372,102.2489717,59
1398304,1,4.73673305,2181.941448,37
